tmin,tmean,tmax
-7.228355900862723615e+00,-4.753081197918467282e+00,-5.854546409304903776e-01
-4.366376426430370827e+00,-9.754237029900698630e-01,2.203129966443085230e+00
-1.430220821741344128e+00,2.138042086001389563e+00,4.932425480004337004e+00
-6.955431625284216324e+00,-2.991098193798131355e+00,-2.724398372839833549e-01
9.898040991845031833e-01,1.617164237483245781e+00,3.023377387897720148e+00
-5.260257935826771813e+00,-5.755580447849228953e-01,2.754698406496378205e+00
3.468206311692674237e+00,3.749740705438806998e+00,6.691167458819567315e+00
3.956526020438628777e-01,2.829830922954770678e+00,3.652610735229268712e+00
-4.281766765689610565e+00,3.169229847008450118e-01,2.080070921282862528e+00
-1.089728170399172580e+00,2.099400288703313411e+00,3.029101624875797150e+00
-7.683908200267403288e+00,-3.009941762093466977e+00,6.128364715806222662e-01
5.188787634434401497e+00,8.296154523171017203e+00,1.031670326626125700e+01
-2.544709062470085215e+00,-5.701121020493022939e-01,4.107954956197523710e-02
-2.550997695108566443e+00,1.023602483826274057e+00,2.391035275233325041e+00
7.065299469561185930e+00,8.267112834604830596e+00,9.287834825374684300e+00
1.582440778147051530e+00,1.585100541274459873e+00,5.173480799835285637e+00
4.143309188745229577e+00,4.768092337220824817e+00,7.858361541783789761e+00
-2.202080777648473209e+00,1.579618055686764722e+00,2.917253556201145237e+00
1.100112937405466340e+01,1.154925016321788256e+01,1.213252499750990232e+01
5.210093024701656361e-01,4.342401599078170804e+00,8.691162087135689163e+00
-2.428550028631412339e+00,8.447877091776017089e-01,1.800882983933269621e+00
1.887043380808103521e+00,2.051208215729835693e+00,5.841071287720311922e+00
1.517095169645068076e+00,2.278211710162879822e+00,3.462275906058550845e+00
2.373267484056748700e+00,7.084740803516734076e+00,7.245505380880725710e+00
-1.690993664419040421e-01,2.167992246775357401e+00,4.138654732101704425e+00
7.060979014750020655e-01,1.191423845149605310e+00,5.273250347084166734e+00
-3.863248157444728825e+00,-8.428204404072543454e-01,1.934219886848469461e+00
-2.399560079667731660e+00,2.403158943675657522e+00,3.109388876068476026e+00
6.472050108160705584e+00,8.138645908105063498e+00,1.044831893510485799e+01
2.468886114169389412e+00,5.497790906475932715e+00,9.193123369468208850e+00
3.463481122713035987e+00,4.744416545642722305e+00,4.977185667106025946e+00
1.031876592189959396e+01,1.060125517895474800e+01,1.375256712380880231e+01
6.083155399588680012e+00,8.069313303054862274e+00,8.914525826267514219e+00
3.519522117887629697e+00,6.702887179132599016e+00,9.965814126319797239e+00
-2.274295206301963024e+00,1.539691165285830721e+00,3.580641153738154614e+00
6.191261786288677627e+00,7.229271560741861613e+00,9.495805016078008975e+00
2.309865596181921443e+00,2.568771921232333888e+00,4.441903999211940679e+00
4.871197050993494315e+00,6.042573989326236905e+00,9.127500602247998529e+00
-1.341013334289297809e+00,1.831612027428853651e+00,4.007372790007407204e+00
5.473263241868822959e+00,6.287266844296284241e+00,1.040044719657008798e+01
4.832182866156998102e+00,7.069751788351505084e+00,9.135100986124655265e+00
6.927375161672626458e-01,1.897801461129733802e+00,2.827599322109428215e+00
2.572889887135560549e+00,3.040141072579428894e+00,4.345004381795389392e+00
5.844532035576272655e+00,7.690241668100052053e+00,8.119624802687411602e+00
6.077048611691516555e+00,9.927595508767623755e+00,1.289640434610452857e+01
4.937788783144625882e+00,7.057070519449069046e+00,9.747652106755706924e+00
6.416181365563913275e-01,5.354005660573601943e+00,8.860432334391390441e+00
5.327812294435272378e-01,3.554393718168375127e+00,7.341726536126605751e+00
3.272899593689123421e+00,3.372701729894228340e+00,6.020925160550087085e+00
5.931113867401330175e+00,6.881667388570752664e+00,9.765193129744432099e+00
4.755585403743352479e+00,8.443961378506877224e+00,1.046113258958192915e+01
5.001159231327799048e+00,6.028969274024674085e+00,6.303598806675974942e+00
6.644710812408593625e+00,7.542867667786817165e+00,8.838242271759613189e+00
1.198400155423041902e+01,1.492095821470460137e+01,1.858684450160770041e+01
3.078714398799898611e+00,6.489540935330823324e+00,8.114932510426609014e+00
6.416320400445551186e+00,8.240097336473510836e+00,1.255687004633452375e+01
8.799667662032739202e+00,1.076332498071501576e+01,1.406305657408514165e+01
2.918698746894348606e+00,4.768809346230043822e+00,9.573575433444869276e+00
5.439881945192373003e+00,7.899026910002043600e+00,1.088424403149209496e+01
5.368115944948982587e+00,8.282980173972422477e+00,1.250731828684473612e+01
7.813135900548870083e+00,8.397858971713459297e+00,1.322003952230754109e+01
4.916494302549248019e+00,6.056587971671740789e+00,7.511648211491710470e+00
7.314544051972495353e+00,1.019045532313770153e+01,1.078308695279818785e+01
2.689648603019363371e+00,5.987011337887487628e+00,9.068992218878314304e+00
1.046666535388135344e+01,1.283729566181919601e+01,1.591962849155930293e+01
5.309270297870711808e+00,5.537390981967157622e+00,9.765456934553780499e+00
8.215708298859594194e+00,1.160258581908676589e+01,1.522574226281653686e+01
2.313111049110422091e+00,3.080074469068605936e+00,4.825204856600018744e+00
3.195632136376346022e+00,5.150551615296852681e+00,8.293960162822024529e+00
1.263331318796801561e+01,1.314950754353771778e+01,1.671584164134124961e+01
5.886709158369588302e+00,7.871765559188744987e+00,8.847999564496060287e+00
5.833184188039272300e+00,8.129582895268793408e+00,8.197039183165820475e+00
1.082281085085882388e+01,1.118106265860428827e+01,1.392887028841909292e+01
5.679890290802285691e+00,6.547015170885469360e+00,8.976862665477293390e+00
3.805644831989202892e+00,5.659196420742537370e+00,9.436536627342317018e+00
3.877689069518839737e+00,8.647064906485415037e+00,1.192370944383266718e+01
2.938687242346398776e+00,7.372602481538367947e+00,1.175644961450348447e+01
9.729114155322903912e+00,1.080586081149723476e+01,1.408691677820676347e+01
1.300844112421520649e+00,4.398022318661730878e+00,5.597163960211572586e+00
1.071650713414953238e+01,1.189677862900224348e+01,1.462877049165717835e+01
8.251235286847798278e+00,1.081249214586218343e+01,1.532544692099008898e+01
1.180533803626270029e+00,5.832813983219308440e+00,8.057948003242186630e+00
9.265475645287228446e+00,1.187081998743801670e+01,1.433267527754647119e+01
1.136403057578573517e+01,1.337836950615827547e+01,1.558219425952344928e+01
7.590875848497831591e+00,1.177837801383201999e+01,1.539596339406474002e+01
9.245315311717286377e+00,1.309468218985769106e+01,1.597678146456471815e+01
7.842330890446308267e+00,1.058136993172091245e+01,1.284745521611720420e+01
7.859890047048481598e+00,9.175902991782596274e+00,1.051354522834435912e+01
1.156067419652014650e+00,5.100760815839826989e+00,8.677051368049781388e+00
6.354495913292742770e+00,1.074682810056746263e+01,1.435797346816607600e+01
7.873224580897002056e+00,9.367078642287813395e+00,1.050069762253139594e+01
9.281153059702274888e+00,1.071227502567567846e+01,1.155193196113051712e+01
9.011230811650614569e+00,1.199023055051161180e+01,1.381614726879223554e+01
6.920670321656057666e+00,1.105183385558025577e+01,1.138989939348473079e+01
5.316946407388951634e+00,7.594195781936955214e+00,1.217285715179946237e+01
4.001099887559639967e+00,5.723423823547826750e+00,6.803883968536286631e+00
1.111467382385863445e+01,1.370460414879595312e+01,1.469191075580052797e+01
4.780572625302786705e+00,8.222669768304534443e+00,1.287659959441202417e+01
1.066121434575230253e+01,1.387549644220651501e+01,1.410174940669696575e+01
1.267785340695135510e+01,1.455495243852558751e+01,1.523511940297465195e+01
8.033942502809797048e+00,1.093282091691683355e+01,1.097428440714609366e+01
6.901304578003518486e+00,9.307478681890103189e+00,1.102838382692741348e+01
7.924573441136091745e+00,9.676576269829945787e+00,1.258975587810294705e+01
1.205343378296843326e+01,1.325542403865719265e+01,1.733360743051118646e+01
8.067297553154975986e+00,1.021665075420063751e+01,1.254259400308529848e+01
1.226324803762442173e+01,1.620028426289690771e+01,1.735721972654011935e+01
1.119469461674643718e+01,1.154540941284788858e+01,1.547192782785154996e+01
7.363748382106692247e+00,8.752539292457081288e+00,1.075659186351272467e+01
7.062106976296933070e+00,1.106569932353938057e+01,1.545179680852414705e+01
6.299513255516282939e+00,7.918848285624275896e+00,1.268380110832250196e+01
4.945110725631849391e+00,7.413429243549624736e+00,1.177542618019956322e+01
8.933181974287219163e+00,1.376180209009029376e+01,1.477599312452194447e+01
6.450932298931555842e+00,1.064182826415593830e+01,1.264362261115769748e+01
6.306952686097382355e+00,9.643598306117523222e+00,1.328259637868353238e+01
7.681516085262758864e+00,9.038262210546433195e+00,9.738735485673760905e+00
6.355395019686497449e+00,9.239589332507982533e+00,1.415436549613651707e+01
8.833327348671199175e+00,9.734967856599576308e+00,1.062324587682900656e+01
6.443168534231020317e+00,7.520354606310400314e+00,9.735209821704280841e+00
7.076744125245143735e+00,9.816852895258024958e+00,1.253574107724807618e+01
7.646133319231869230e+00,1.084421562663388627e+01,1.187134360164138513e+01
5.081164905231189799e+00,6.574011692440925536e+00,7.545930044650973834e+00
8.627912756925665505e+00,1.150258995862853340e+01,1.154572322623977776e+01
4.297767070798481193e+00,8.979235665337679251e+00,1.273149750380743939e+01
5.422090623523400765e+00,6.717535632035280813e+00,6.725115894878602951e+00
2.854670641649728058e+00,5.367764668110835302e+00,8.110055647380931987e+00
9.263920514137852891e+00,9.282352826768882181e+00,1.247496069259754847e+01
7.687861873585511319e+00,9.557463523391357185e+00,1.014960884714504807e+01
9.778339793857352191e+00,1.147612999867799743e+01,1.329365683574072499e+01
9.694189261173416838e+00,1.189662646042147642e+01,1.598366712597070816e+01
1.068239524195493928e+01,1.249651872250811735e+01,1.309011832938988640e+01
3.595621042166699866e+00,8.215190182952124331e+00,9.706600869544294241e+00
5.550898073059060245e+00,7.689971982567286091e+00,8.959360973536997008e+00
3.291792092249472557e+00,5.366000943884648322e+00,8.699233412776866459e+00
5.437177948307531317e+00,9.630348463765653122e+00,1.142562675536434824e+01
1.267462839703824251e+01,1.476074906302140555e+01,1.575598988852945581e+01
4.921881912968627759e+00,6.175840135732340030e+00,9.427773992338734033e+00
7.365731948956150354e+00,1.183204526020178804e+01,1.269524793019364495e+01
8.448055005023448416e+00,1.035928606100167215e+01,1.442052514980911937e+01
4.152069380701129298e+00,6.980062430905101145e+00,1.009137731281875006e+01
8.196624713761828218e+00,8.740099338462677281e+00,1.204969162925411474e+01
-4.301268667350394814e+00,2.731937047470669455e-01,2.576734301959950457e+00
-1.025816737732113459e+00,3.790206788752009004e+00,4.048753262865971259e+00
7.482600961347954716e+00,8.805490276783299208e+00,1.333657146096341783e+01
3.448440819433050919e+00,4.905789687798231213e+00,9.518934559860214861e+00
2.838095323608794907e+00,5.832613987393226118e+00,1.013711854618615149e+01
-8.653980161913841229e-01,1.539792784380479951e+00,3.255257049859769936e+00
1.421054296239374182e+01,1.695137452031720215e+01,1.992829953666991116e+01
-9.295861500830184809e-01,2.086975791558875137e+00,5.736306100346421744e+00
8.672079169935191345e+00,9.826927357430179200e+00,1.261266859979294708e+01
-1.971347678773320844e-01,1.866044236973650960e+00,5.639928526590250790e+00
4.971432229329977304e+00,8.063885644135293518e+00,1.011391211603669760e+01
2.755438300168734145e+00,5.981274295271800767e+00,1.031747371249016076e+01
1.635467055899965994e+00,3.437778161949199607e+00,5.102762988427477886e+00
1.608476111988662360e+00,6.256320008479828942e+00,6.859931953884309763e+00
8.466331548001672758e+00,1.131034057488925981e+01,1.394184376312899509e+01
4.408419768567941155e+00,5.906753916955077344e+00,7.688174661795043718e+00
1.153041275524018694e+00,4.786674955033282330e+00,7.840467757235973778e+00
1.725522870855254354e+00,5.437217139174649994e+00,7.096719071596898409e+00
3.836963307855463690e+00,4.839870196269647096e+00,7.448081044365154391e+00
-1.878877502110372077e-01,4.357814293089729674e+00,7.277449531113269643e+00
6.795687843987238352e+00,1.163669038984558313e+01,1.470422334873669179e+01
7.970635120683633446e+00,8.906193940957532362e+00,1.281560509332941677e+01
3.572623281559688113e+00,7.249436775506101327e+00,1.162744740631924145e+01
4.275456391012284918e+00,9.069996592169914607e+00,1.351437251150467844e+01
4.595286067870645752e+00,4.886917501559652877e+00,7.045775865691346951e+00
-2.479674320532954113e-02,4.247435522960245180e+00,7.068776703562664743e+00
1.025967889473077044e+00,1.413862455036553278e+00,2.726815269215733473e+00
9.556355506868858818e-01,3.721039140606450246e+00,7.185021439533034737e+00
6.950944829906476663e+00,7.773506444287796135e+00,9.658421952513041475e+00
-8.205827519469652831e-01,-1.883211974453988802e-01,3.415268801340957783e+00
4.015568699387218388e+00,7.165304270191774627e+00,1.007965460126039403e+01
-7.177330216532600282e-01,3.707988750886543894e+00,5.793355389158767466e+00
-1.296394330080972601e+00,3.339284413322125999e+00,7.254250387178551307e+00
-3.658311014684212381e-01,2.052656856784508932e+00,5.672559892790541625e+00
-4.785861221852904634e+00,-4.020766542481664096e-01,1.042071187896965512e+00
3.928719809087433124e-01,1.051055450829001536e+00,1.415953877487196699e+00
-4.827992158024018821e+00,-4.237631951207493586e+00,-1.215432963706414071e+00
4.092933328310049745e+00,7.489071434076410405e+00,1.211252548182026345e+01
1.568858097720808864e-01,3.348623674401555395e+00,8.184419165077176928e+00
1.620080401260855396e+00,5.991030777999725387e+00,6.412863622588605317e+00
1.572552587737924057e+00,4.625577672759478176e+00,5.765739872298717650e+00
5.260338034396223605e+00,8.540625793767269158e+00,1.195211981095467202e+01
-5.344249887926362241e-01,3.690843851783764951e+00,5.228299971975840954e+00
-6.188645409345763682e+00,-2.200582313019195269e+00,1.480851067915470054e+00
4.363344703610259501e+00,4.880835312069737419e+00,5.699244969123410165e+00
2.288490762141206059e+00,3.275334878972155916e+00,8.131466390036576897e+00
-2.073036572592158677e+00,1.483177356082418186e+00,4.765080089007343034e+00
-2.533321943542046206e+00,1.161663605764171381e+00,2.738105051545141944e+00
-4.249158623837757887e+00,-1.247549593677904411e+00,-3.073268497867729376e-01
2.120427735831458271e-01,2.397813060824178777e+00,6.951609023711283974e+00
-2.279403804896590557e+00,9.544780498178839778e-01,4.377574051089613505e+00
-1.685724325423422432e+00,1.566956003498332528e+00,5.666536446596992072e+00
-3.063937947413179153e+00,-5.825677016696492183e-01,-9.255928389418932589e-02
-2.648982097339491748e+00,1.706442591192544267e+00,4.208720167007575341e+00
9.529234363056340307e-01,1.978298644803853978e+00,4.731355743711675998e+00
-3.264057118940967062e+00,5.377263295576332203e-01,2.603200591754526894e+00
5.496663746676722084e-01,1.883632706239974475e+00,4.257327225956321293e+00
-4.104974926043911232e+00,-8.795242469189296086e-01,8.990418308528967950e-01
-4.165314803198614690e+00,-2.459633141125833866e+00,2.439588036851856323e+00
-8.211779498343277695e+00,-6.371283229281610616e+00,-6.277403251274213503e+00
-1.184482673181445511e+00,1.046246687420134380e+00,5.125884700757858958e+00
3.181544160782268094e-01,5.253619781837779890e+00,5.996261588981674606e+00
-6.599877611163713631e+00,-2.480913750808741547e+00,1.509925824656145998e+00
-5.508612586509707754e+00,-3.082360900489656164e+00,5.193462091701648298e-01
-5.527276060347491082e+00,-4.331199694483441220e+00,-3.205144837071765007e+00
-2.191548129761576647e+00,3.930908360776230737e-02,1.115723384458239487e+00
-7.392981887774404015e+00,-3.208682500041896368e+00,1.688121561388316039e-01
-6.224245821285883551e+00,-3.035677184342858936e+00,-3.149390595329291109e-01
-6.666481247189932624e+00,-2.891728852550971673e+00,-1.480160302258572536e+00
-3.107180293415198413e+00,3.469161979549584274e-02,4.076338979738920898e+00
-1.265021032849011995e+01,-8.642092261016077970e+00,-6.368087621336627535e+00
1.201464207778541127e+00,2.352404423873792005e+00,4.044576407045536115e+00
-2.571529203762984217e+00,1.135254425796158984e+00,3.378405600139155140e+00
-2.474802816391656002e+00,1.218683116617995665e-01,4.544108760481271325e+00
-6.868961437875547027e+00,-2.193057470843171153e+00,-2.168144722550877646e+00
-8.806393381608685900e+00,-4.909817249462294697e+00,-3.839644081768905259e+00
-4.564266086575479164e+00,-4.250973784485427842e+00,-1.454228708444945894e+00
2.530100541520929891e+00,3.451786352104499578e+00,5.332429639758315076e+00
-7.261295452551978613e+00,-2.566669872112469886e+00,-9.243470957149790834e-02
-4.429458670651647445e+00,-1.888877441613186825e+00,5.505941128635933879e-01
-2.314430470029830822e+00,-2.228987216156139262e+00,-1.922276929449506788e+00
-1.146121268752048294e+01,-9.531020433923952595e+00,-5.370205105521068667e+00
-6.219164362204720575e+00,-5.498662806977499429e+00,-7.314024844436435302e-01
-9.590037069271449610e+00,-6.046498828269080583e+00,-2.111110592879621883e+00
2.505225490531548527e+00,2.942701331744514981e+00,6.665537433453700089e+00
-9.803898853817223369e+00,-6.682101676246522182e+00,-5.889899202841229808e+00
-1.196570088560191891e+01,-1.050003968355207462e+01,-7.526148709798953007e+00
-6.279514976068042209e+00,-5.451816505606544183e+00,-7.980476937134364235e-01
-1.254854166184522946e+01,-9.493289766885775194e+00,-6.218874062483369158e+00
-6.309176477321561727e+00,-5.304832939712325057e+00,-1.991237334466023690e+00
-5.499201270003380770e+00,-4.729254804980796756e+00,-1.068280806965494545e+00
-1.486518260558963078e+01,-1.255770210105750095e+01,-7.632587107831721340e+00
-2.015605250696181461e+00,-1.624044343946540181e-02,3.476128725971428413e+00
-7.821918350384992280e+00,-6.211420940371660038e+00,-3.258731263265118638e+00
-1.967307709763478796e+00,-1.346103663370981529e+00,3.601962603129594598e+00
-7.663975223747402588e+00,-4.798043760215275455e+00,-3.580250295224071344e+00
-9.450420347316928371e+00,-9.165411869965151226e+00,-6.837731774907206628e+00
-5.855455532779923367e+00,-1.675193055696615474e+00,6.667453869311419368e-01
-1.186237942247004007e+01,-1.156795358447464395e+01,-1.131131824242123862e+01
-4.248821744902775421e+00,-2.878986098303174757e+00,-2.058616551103704229e+00
-1.244469927845857882e+01,-9.274334451337583829e+00,-9.271349916957648318e+00
-7.187141045884702706e+00,-3.787406090048309082e+00,-2.905059298976591098e+00
-5.328390291732846507e+00,-3.192693213478219771e+00,-1.731971274819497086e+00
-1.032225543888319130e+01,-6.958669095484490974e+00,-3.020116376572379302e+00
-1.117956916542296497e+01,-7.795642762029563855e+00,-3.080487505830207695e+00
-8.282090433176145794e+00,-6.627277279831266910e+00,-5.493722059595848251e+00
-1.083236199969728730e+01,-8.123284324824197711e+00,-4.856736642661648062e+00
-6.531652058282294782e+00,-3.476229132760460416e+00,-1.226411406204070964e+00
-7.786846345719311557e+00,-6.509291051419803686e+00,-4.554108562364797663e+00
-6.184464604633276075e+00,-5.861705258030869281e+00,-4.047341378565080916e+00
-1.127704640565806216e+01,-8.275741032146937570e+00,-5.941971766467474936e+00
-6.033572069664271176e+00,-2.274112410908042392e+00,1.361200331148958220e+00
-1.222063543229364946e+01,-8.370102572452417178e+00,-6.826024312391059112e+00
-9.614362931412488322e+00,-6.627548771143579209e+00,-6.275223678475304823e+00
-7.727513853778312125e+00,-4.515805771444045824e+00,-4.487781102559543100e+00
-9.457081441683131473e+00,-8.298223708481112126e+00,-4.550654409883069462e+00
-1.115537228641048273e+01,-6.279530903493323990e+00,-2.960197690783912261e+00
-6.787513479822556484e+00,-5.513909263753006940e+00,-1.956557834684356401e+00
-9.057966661650581841e+00,-6.375219419745578264e+00,-4.256666219692748498e+00
-6.883745557964664030e+00,-6.366632267970099512e+00,-4.679467092192003186e+00
-5.081637637579365041e+00,-4.035382367580191421e+00,7.006255294817025359e-01
-6.250733163113172175e+00,-5.434732633829079340e+00,-4.018046513724758739e+00
-9.074081182476902541e+00,-7.362091506397233864e+00,-5.722313147403267131e+00
-9.754795294337000655e+00,-8.466597806512377034e+00,-6.741535499758862571e+00
-6.218635460675876026e+00,-3.669558599728166115e+00,-5.189912303033272778e-01
-7.871829852377714154e+00,-5.530613108501544417e+00,-2.572031088521177455e+00
-7.502691656644527640e+00,-3.341064787838272210e+00,2.748805336494140050e-01
-1.019474182256162642e+01,-8.496489949071561298e+00,-5.453565633962885961e+00
-8.363127997361662125e+00,-4.141249031984751028e+00,-2.726072090046014473e+00
-1.326878121509640707e+01,-1.127606023616038122e+01,-6.792499708652876222e+00
-7.146043002677762601e+00,-6.597447812778757914e+00,-3.786106248483027681e+00
-9.812937621335123595e+00,-5.418189457086973526e+00,-1.214067900377017395e+00
-9.105768172116153636e+00,-8.126871601075931650e+00,-4.224241270452168351e+00
-5.890092924221607795e+00,-1.743159963418579927e+00,1.852782144185604718e+00
-6.372812819305192278e+00,-4.518200200158860369e+00,-4.332492145322318855e+00
-9.146912909371197387e+00,-7.084671757915458556e+00,-5.813180008585527858e+00
-9.497098960949134749e+00,-8.470547736973095709e+00,-6.901525237359498632e+00
-6.565098936770348281e+00,-5.937480330574775422e+00,-1.644860310601872655e+00
-1.553594992752534587e+01,-1.192554584550894425e+01,-9.858587170120710397e+00
-5.289387718155511564e+00,-4.688122098239876578e+00,-3.707451868712336118e+00
-6.724103034837749959e+00,-4.261957667804326277e+00,3.318987941510957995e-01
-1.079678312718536759e+01,-5.884900718582956713e+00,-1.046313691872854612e+00
-9.867945568799378009e+00,-5.628636011771503078e+00,-5.423208445269431799e+00
-1.212842990212456584e+01,-7.271596843411746391e+00,-4.754371233055286083e+00
-1.416148976996004194e+01,-1.403338696545524655e+01,-1.034184818064534994e+01
-1.457009093813499589e+01,-1.107152301176584430e+01,-7.614276418682385028e+00
-1.412286731666941009e+01,-1.216563546220650949e+01,-9.367644329679908566e+00
-8.576080842798180726e+00,-8.083649803095180886e+00,-3.116445519795766117e+00
-7.555041628939295428e+00,-3.995674740098055011e+00,-4.091152973415423943e-02
-1.168244590479406497e+01,-1.009081072092547871e+01,-9.644093400191236398e+00
-1.494090257565917668e+01,-1.147955459422418478e+01,-6.991268416202761848e+00
-1.256512777855174789e+01,-1.013806235494245200e+01,-9.268858606614639228e+00
-1.528448807032105883e+01,-1.222833811041055085e+01,-8.687120648942839196e+00
-1.285418703964649367e+01,-9.436049708995868812e+00,-5.100377115489051150e+00
-1.017412230874391810e+01,-9.491179939963828360e+00,-8.386198294668364639e+00
-1.319081053177114882e+01,-9.957219894969512097e+00,-8.466073513670140827e+00
-4.570127823383881349e+00,-8.156956412909108778e-01,1.070857817650791244e+00
-9.358093874970975889e+00,-7.049372537823436424e+00,-4.904559157567703664e+00
-9.758613831309888909e+00,-8.242756100504868400e+00,-5.516605074315048540e+00
-1.155304623399851138e+01,-7.581384123195478608e+00,-5.907013480261477767e+00
-8.581880117893641469e+00,-4.256731181971544764e+00,-3.044492336394978960e+00
-9.768218512475398185e+00,-7.351226736401655693e+00,-6.003138183158520214e+00
-3.921689272006151583e+00,-8.010112335382588711e-01,2.083071012959196278e+00
-1.088457956373925128e+01,-6.386125180895347420e+00,-5.887556089333505938e+00
-5.571668250568654557e+00,-5.501014210256622405e+00,-2.707733109034313301e+00
-1.130609372560053849e+01,-6.455214412064569807e+00,-1.538917584099188218e+00
-1.158835811249937287e+01,-8.796230703046001409e+00,-6.143574306134588880e+00
-7.348175434784366189e+00,-4.795533791010116786e+00,-2.487524919357283260e+00
-1.389299812965373349e+01,-9.312671124266248768e+00,-7.014788423824879438e+00
-5.898985567825348220e+00,-2.831366591138528399e+00,7.896875545431827348e-01
-1.113775176655711974e+01,-8.634808990865696643e+00,-3.750722651297866861e+00
-1.264559308407201144e+01,-8.190638885111818368e+00,-6.741580979398147377e+00
-8.265109085784651199e+00,-4.584423739212780902e+00,6.188069975948184975e-02
-1.393745968125037926e+01,-1.151444126413611002e+01,-8.330001757667540474e+00
-9.377841511374766625e+00,-4.580432238400405254e+00,-3.431418554670604859e+00
-1.147779496290216450e+01,-9.041970021114460465e+00,-6.035882031790713143e+00
-1.310605392020757165e+01,-8.337813560985992467e+00,-5.853812603431492789e+00
-5.646690175578532589e+00,-9.840927315119500918e-01,7.636803212983500622e-01
-8.369057028029986967e+00,-8.296651770124565672e+00,-7.538879381669602253e+00
-6.281759897442207752e+00,-1.847999125001260623e+00,1.108268198345592204e-01
-7.868912546875174385e+00,-5.507407246962129577e+00,-5.166342964947197025e+00
-3.941658364745370235e+00,-1.357869231122200482e+00,3.207942848519713230e+00
-1.401919295942010280e+01,-1.036469102914590401e+01,-9.880932536503932440e+00
-1.296023597763371349e+01,-9.778202964748981429e+00,-9.240569145941476492e+00
-5.104339677912449247e+00,-2.329628926218000551e+00,2.882151143915927527e-01
-2.893806325548359926e+00,-7.552332317836540909e-02,1.001798521033645528e+00
-1.032686199272928818e+01,-5.442760149790539792e+00,-1.562114651932850595e+00
-8.096454471413411014e+00,-6.555357056470834998e+00,-5.513398653985779774e+00
-5.871606198364913709e+00,-4.629163726798056544e+00,-9.237385988767470302e-01
-1.170160508835076385e+01,-8.248867906138256600e+00,-7.651659333355310011e+00
-1.347421538379071571e+01,-8.494174047548774809e+00,-7.138408064266121400e+00
1.190782250896436079e-01,5.762875559704792039e-01,1.803994234629557658e+00
-8.863191411272346443e+00,-4.917988442883172162e+00,-4.372873207450679089e+00
-1.299466194061918767e+00,-7.743744986565541666e-01,-1.173541606165111606e-01
-9.775376935916650467e+00,-5.209164685082221524e+00,-6.619261902289839128e-01
-5.651305688637044078e+00,-3.348143743505542336e+00,-2.742128815452631319e+00
-9.767985273458803519e+00,-5.063272370819940527e+00,-2.258356530027775033e+00
-5.381214082323152681e+00,-1.429728459558290421e+00,2.091476490848123149e+00
-5.602989458250585031e+00,-2.159906942726215640e+00,-4.337195824285893231e-01
-1.590711421064080033e+00,-9.499587167410323829e-01,2.237421058274876806e+00
-5.202659787161383775e+00,-4.729138554047048970e+00,-2.948219296676895418e+00
-1.059599298963218850e+01,-7.726161817268440757e+00,-2.815803242418412289e+00
-6.800397775862911054e+00,-1.842714165071005938e+00,1.398224739035596409e+00
-9.236625650257961340e+00,-4.862018356715495315e+00,-9.407918534649364339e-01
-3.710950808470590889e+00,1.168884181732279259e-01,6.396948845989677279e-01
-5.792721839164756581e+00,-8.401332346349521529e-01,3.958956179743193360e+00
-6.661050670239423432e-01,6.198897740799766964e-01,3.607266110139165871e+00
-7.184046988478823614e+00,-3.753084992221294325e+00,-1.899516309635917999e+00
-3.688696184672016098e+00,-1.793896063528897855e+00,3.061535721577621771e+00
-5.000259532394665030e+00,-3.625337448882769209e+00,7.611514722873211625e-01
-8.826179205879203238e+00,-5.088026957278017903e+00,-2.478387896159080839e+00
1.406191706631063409e+00,3.122939283166902058e+00,3.675882343831861299e+00
-3.035420233525880640e+00,-1.001767821349268228e+00,6.068066594244163614e-01
-2.909238547453580903e+00,9.991145181039091661e-01,5.569721996032390265e+00
-5.289901825188982443e+00,-2.526631486810555494e+00,2.215731502930021968e+00
-4.437118707427231357e+00,-3.407662361185028743e+00,-1.099397340654294730e+00
-6.395339884360117466e+00,-2.378815783831356168e+00,1.640375063536710254e+00
-2.850312329134207623e+00,1.001548915282983288e+00,2.538888806023298361e+00
-6.710976978382050540e+00,-3.004161637079590719e+00,-2.820726204975789742e+00
-4.300305317129238247e-02,1.451877140059507632e-01,2.590313650481659735e+00
-6.688765735126759537e+00,-1.876853967836181525e+00,-1.867534179195447841e+00
1.525665809119778338e+00,3.763384030859545426e+00,3.777471185720045366e+00
-4.315630488036095613e+00,-1.139319330770904193e+00,1.039507105966948730e+00
-5.238113081718837272e+00,-4.317275870293502571e+00,-2.915595198697598533e+00
2.181993574230960853e+00,4.434634505519396086e+00,8.660798549431286020e+00
-8.009340699621372295e+00,-3.936474121361060341e+00,8.500091324792169445e-01
-8.852825396672602265e-01,-3.543068099356454503e-01,1.426610752553904682e+00
-1.026488953012088245e+01,-6.992282093073196592e+00,-3.584531505219611169e+00
3.151499659952650134e-01,3.678167875420594868e+00,6.217438546618199169e+00
1.528883272578153596e+00,1.590803482072545183e+00,6.363926944925291096e+00
-2.090595921023338910e+00,-7.539884972924379980e-01,2.486737056876839880e-01
-1.433202538965936856e+00,2.333900965024571228e+00,3.279633279061811457e+00
-7.355165606895814889e-01,3.496482204391146098e+00,3.799554718568312062e+00
-1.618178655109937525e-01,6.965784056046535611e-01,3.017683473536558303e+00
